,age,sex,race,region,highest_grade,employment_status,marital_status,religious,spiritual,party,lib_cons,death_penalty,court_harsh,income,sex_partners,sex_freq,bar,tv,relatives,spanking,income_distribution,standard_living,birth_control,immigration,govt_help_poor,govt_help_sick,govt_more_less,govt_help_blacks,affirmative_action,gun,tax_approp,divorce_ease,numb_children,income_bucket
2117,18.0,1.0,3.0,2.0,12.0,6.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,40743.0,3.0,1.0,1.0,13.0,5.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,4
2118,35.0,0.0,6.0,2.0,20.0,6.0,2.0,3.0,3.0,5.0,4.0,1.0,2.0,108646.0,1.0,3.0,0.0,2.0,5.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,7
2119,51.0,1.0,15.0,2.0,12.0,6.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,59755.0,3.0,0.0,3.0,4.0,5.0,2.0,5.0,2.0,2.0,0.0,4.0,1.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,5
2120,19.0,0.0,15.0,2.0,10.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,6737.0,4.0,3.0,0.0,12.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,0
2121,50.0,1.0,15.0,6.0,13.0,6.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,46638.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,4
2122,53.0,0.0,15.0,6.0,16.0,6.0,1.0,2.0,3.0,5.0,4.0,0.0,1.0,130375.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,7
2123,53.0,0.0,15.0,6.0,13.0,5.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,7063.0,3.0,2.0,2.0,2.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,0
2124,67.0,1.0,15.0,6.0,13.0,2.0,0.0,1.0,3.0,5.0,5.0,0.0,2.0,14938.0,2.0,3.0,4.0,0.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1
2125,59.0,1.0,15.0,6.0,16.0,0.0,2.0,2.0,3.0,6.0,4.0,0.0,0.0,73337.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,5
2126,54.0,0.0,15.0,6.0,14.0,0.0,1.0,2.0,3.0,6.0,5.0,1.0,2.0,12223.0,1.0,2.0,2.0,10.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,1
2127,55.0,1.0,3.0,6.0,12.0,6.0,1.0,3.0,3.0,5.0,5.0,0.0,2.0,73337.0,1.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,5
2128,29.0,1.0,6.0,6.0,10.0,5.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,23088.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2
2129,66.0,1.0,3.0,6.0,14.0,2.0,0.0,2.0,3.0,6.0,3.0,0.0,2.0,9778.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,0
2130,77.0,1.0,13.0,6.0,12.0,2.0,0.0,2.0,3.0,5.0,6.0,0.0,2.0,14938.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,1
2131,43.0,1.0,3.0,6.0,12.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,23088.0,1.0,2.0,0.0,4.0,2.0,3.0,7.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,4.0,2
2132,45.0,0.0,6.0,6.0,12.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,17655.0,1.0,2.0,0.0,2.0,4.0,2.0,7.0,4.0,2.0,2.0,3.0,5.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,1
2133,69.0,1.0,3.0,6.0,4.0,7.0,0.0,3.0,3.0,4.0,5.0,0.0,0.0,8149.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,0.0,2.0,1.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,0
2134,54.0,1.0,6.0,6.0,9.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,35311.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,0.0,2.0,3.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,3
2135,46.0,0.0,6.0,6.0,14.0,6.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,48891.0,1.0,4.0,0.0,2.0,5.0,1.0,1.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,4
2136,40.0,1.0,6.0,6.0,11.0,6.0,0.0,1.0,3.0,5.0,3.0,1.0,0.0,23088.0,5.0,2.0,0.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,2
2137,72.0,1.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,6.0,5.0,0.0,0.0,40743.0,1.0,1.0,0.0,6.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,4
2138,60.0,0.0,15.0,6.0,12.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,23088.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,2
2139,81.0,1.0,15.0,6.0,12.0,2.0,1.0,3.0,3.0,6.0,4.0,1.0,0.0,40743.0,1.0,2.0,0.0,3.0,6.0,2.0,7.0,2.0,1.0,0.0,5.0,5.0,3.0,4.0,0.0,0.0,2.0,2.0,2.0,4
2140,30.0,0.0,6.0,6.0,15.0,6.0,2.0,2.0,3.0,5.0,4.0,1.0,0.0,73337.0,5.0,1.0,4.0,2.0,6.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,5
2141,41.0,0.0,6.0,6.0,17.0,6.0,1.0,2.0,3.0,6.0,2.0,0.0,0.0,48891.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,4
2142,70.0,0.0,6.0,0.0,12.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,59755.0,1.0,2.0,0.0,3.0,6.0,3.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,5
2143,54.0,1.0,15.0,0.0,12.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,89634.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,6
2144,37.0,0.0,15.0,0.0,15.0,6.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,59755.0,1.0,3.0,0.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,5
2145,65.0,1.0,15.0,0.0,19.0,2.0,2.0,2.0,3.0,5.0,4.0,0.0,1.0,20371.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2
2146,43.0,0.0,3.0,0.0,13.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,73337.0,1.0,3.0,0.0,4.0,6.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,5
2147,48.0,0.0,3.0,0.0,12.0,6.0,2.0,3.0,3.0,6.0,5.0,1.0,0.0,40743.0,1.0,4.0,0.0,3.0,6.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,4
2148,59.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,0.0,29878.0,1.0,0.0,0.0,18.0,3.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2
2149,43.0,1.0,3.0,0.0,14.0,6.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,73337.0,2.0,4.0,0.0,1.0,4.0,3.0,7.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,5
2150,81.0,0.0,15.0,0.0,12.0,2.0,2.0,3.0,3.0,6.0,3.0,1.0,0.0,5976.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,0
2151,67.0,1.0,15.0,0.0,17.0,6.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,206910.0,1.0,2.0,2.0,3.0,3.0,1.0,6.0,4.0,1.0,0.0,4.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,8
2152,56.0,0.0,15.0,0.0,13.0,6.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,48891.0,2.0,0.0,0.0,3.0,5.0,1.0,6.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,4
2153,65.0,0.0,15.0,0.0,14.0,7.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,73337.0,1.0,0.0,2.0,2.0,5.0,3.0,7.0,4.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,4.0,5
2154,21.0,0.0,3.0,0.0,10.0,6.0,2.0,2.0,3.0,5.0,1.0,0.0,1.0,14938.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,6.0,1
2155,59.0,0.0,15.0,0.0,14.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,108646.0,1.0,2.0,0.0,3.0,5.0,0.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,2.0,3.0,7
2156,54.0,0.0,0.0,0.0,12.0,0.0,2.0,3.0,3.0,6.0,6.0,1.0,0.0,544.0,0.0,0.0,0.0,21.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,0
2157,62.0,0.0,0.0,0.0,14.0,0.0,4.0,3.0,3.0,6.0,6.0,0.0,0.0,35311.0,0.0,0.0,0.0,24.0,6.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,4.0,3
2158,49.0,0.0,6.0,0.0,11.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,7063.0,1.0,4.0,0.0,2.0,5.0,2.0,7.0,4.0,1.0,0.0,3.0,1.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,0
2159,47.0,1.0,3.0,0.0,11.0,0.0,2.0,3.0,3.0,6.0,3.0,1.0,0.0,12223.0,4.0,1.0,1.0,7.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1
2160,50.0,1.0,3.0,0.0,12.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,7773.0,5.0,2.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0
2161,51.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,3803.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,0
2162,54.0,1.0,15.0,0.0,10.0,5.0,0.0,2.0,3.0,3.0,4.0,1.0,2.0,5976.0,1.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,0
2163,89.0,0.0,15.0,0.0,10.0,0.0,4.0,1.0,3.0,6.0,4.0,1.0,0.0,12223.0,0.0,0.0,2.0,7.0,6.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,1
2164,21.0,1.0,15.0,0.0,15.0,6.0,2.0,2.0,3.0,3.0,5.0,0.0,2.0,5976.0,6.0,5.0,5.0,0.0,2.0,1.0,7.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,2.0,0
2165,45.0,1.0,15.0,0.0,12.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,17655.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1
2166,62.0,1.0,13.0,0.0,16.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,108646.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,7
2167,21.0,0.0,3.0,0.0,15.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,544.0,1.0,2.0,0.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,0
2168,70.0,0.0,3.0,0.0,12.0,2.0,1.0,2.0,3.0,6.0,2.0,0.0,0.0,73337.0,0.0,2.0,0.0,7.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,5
2169,28.0,1.0,15.0,8.0,16.0,6.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,85503.0,1.0,3.0,4.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,3.0,6
2170,44.0,0.0,6.0,8.0,16.0,6.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,35311.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,3
2171,33.0,1.0,15.0,8.0,9.0,6.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,35311.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,3
2172,25.0,0.0,6.0,8.0,11.0,7.0,3.0,1.0,3.0,2.0,4.0,1.0,0.0,12223.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1
2173,26.0,1.0,0.0,8.0,12.0,6.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,35311.0,7.0,2.0,5.0,7.0,0.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3
2174,28.0,0.0,15.0,8.0,13.0,6.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,73337.0,7.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,0.0,0.0,1.0,2.0,3.0,5
2175,29.0,1.0,6.0,8.0,9.0,6.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0,9778.0,8.0,2.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,1.0,0.0,1.0,2.0,3.0,0
2176,62.0,1.0,15.0,8.0,13.0,2.0,1.0,2.0,3.0,6.0,6.0,1.0,0.0,12223.0,1.0,2.0,0.0,8.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0,3.0,1
2177,86.0,1.0,0.0,8.0,16.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,35311.0,0.0,0.0,0.0,2.0,5.0,3.0,6.0,3.0,0.0,2.0,4.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,2.0,3
2178,34.0,0.0,3.0,8.0,11.0,5.0,2.0,1.0,3.0,6.0,0.0,0.0,2.0,12223.0,1.0,4.0,0.0,2.0,6.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,1
2179,45.0,1.0,15.0,8.0,14.0,6.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,89634.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,6
2180,22.0,1.0,15.0,8.0,15.0,7.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,89634.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,0.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,6
2181,37.0,1.0,15.0,8.0,13.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,29878.0,1.0,3.0,0.0,1.0,2.0,3.0,5.0,3.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,2
2182,37.0,0.0,6.0,8.0,12.0,6.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,25803.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,4.0,0.0,2.0,4.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2
2183,37.0,0.0,3.0,8.0,12.0,5.0,1.0,1.0,3.0,6.0,1.0,0.0,2.0,25803.0,2.0,4.0,0.0,4.0,6.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,2
2184,69.0,0.0,15.0,8.0,16.0,2.0,0.0,3.0,3.0,6.0,4.0,1.0,0.0,130375.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,2.0,7
2185,56.0,1.0,15.0,8.0,12.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,108646.0,1.0,2.0,0.0,2.0,5.0,2.0,5.0,3.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,1.0,1.0,2.0,2.0,7
2186,37.0,0.0,3.0,8.0,13.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,48891.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,4
2187,35.0,0.0,6.0,8.0,6.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,35311.0,1.0,4.0,0.0,2.0,5.0,2.0,7.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,3
2188,26.0,0.0,15.0,8.0,15.0,6.0,2.0,2.0,3.0,1.0,5.0,1.0,0.0,12223.0,3.0,4.0,5.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,1
2189,52.0,0.0,3.0,8.0,12.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,59755.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,5
2190,54.0,1.0,15.0,8.0,11.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,35311.0,1.0,0.0,0.0,3.0,5.0,2.0,7.0,2.0,2.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,3
2191,23.0,1.0,3.0,8.0,13.0,3.0,2.0,2.0,3.0,6.0,3.0,1.0,2.0,23088.0,6.0,5.0,4.0,3.0,6.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,2
2192,21.0,0.0,15.0,8.0,12.0,3.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,23088.0,6.0,2.0,0.0,4.0,6.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2
2193,48.0,0.0,0.0,6.0,12.0,3.0,1.0,2.0,3.0,5.0,5.0,0.0,0.0,73337.0,1.0,4.0,0.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,5
2194,59.0,1.0,3.0,6.0,12.0,4.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,59755.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,2.0,5
2195,74.0,0.0,15.0,6.0,16.0,2.0,1.0,2.0,3.0,6.0,5.0,0.0,2.0,108646.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,7
2196,27.0,0.0,0.0,6.0,13.0,6.0,1.0,2.0,3.0,6.0,6.0,1.0,1.0,89634.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,6
2197,33.0,1.0,15.0,6.0,16.0,5.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,108646.0,3.0,0.0,3.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,7
2198,60.0,0.0,15.0,6.0,18.0,6.0,1.0,1.0,3.0,4.0,5.0,0.0,1.0,108646.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,7
2199,51.0,1.0,15.0,6.0,15.0,7.0,1.0,1.0,3.0,5.0,5.0,0.0,2.0,130375.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,3.0,7
2200,52.0,0.0,3.0,6.0,9.0,4.0,4.0,3.0,3.0,6.0,6.0,0.0,0.0,48891.0,1.0,0.0,3.0,24.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,4
2201,41.0,1.0,3.0,6.0,16.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,0.0,48891.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,4
2202,32.0,0.0,6.0,6.0,9.0,6.0,1.0,2.0,3.0,3.0,4.0,0.0,1.0,33683.0,1.0,4.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,3
2203,57.0,1.0,3.0,6.0,16.0,7.0,0.0,2.0,3.0,6.0,5.0,0.0,1.0,40743.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,4
2204,59.0,1.0,6.0,6.0,0.0,6.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,48891.0,1.0,3.0,0.0,1.0,2.0,1.0,7.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,4
2205,77.0,0.0,3.0,6.0,15.0,2.0,4.0,2.0,3.0,6.0,6.0,1.0,0.0,108646.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7
2206,43.0,0.0,2.0,6.0,16.0,6.0,1.0,1.0,3.0,5.0,5.0,1.0,0.0,206910.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,8
2207,65.0,0.0,15.0,6.0,14.0,6.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,29878.0,1.0,3.0,4.0,2.0,3.0,1.0,7.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,3.0,2
2208,44.0,0.0,15.0,6.0,18.0,0.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,206910.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,8
2209,61.0,0.0,15.0,6.0,18.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,89634.0,1.0,1.0,0.0,2.0,5.0,2.0,6.0,4.0,1.0,2.0,4.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,6
2210,33.0,1.0,0.0,6.0,16.0,6.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,35311.0,7.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,3
2211,46.0,1.0,15.0,6.0,17.0,6.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,152104.0,1.0,2.0,2.0,1.0,6.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,0.0,2.0,2.0,2.0,7
2212,27.0,0.0,4.0,6.0,16.0,6.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,152104.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,7
2213,46.0,0.0,15.0,6.0,16.0,7.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,152104.0,1.0,2.0,0.0,2.0,5.0,2.0,4.0,3.0,0.0,2.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,2.0,7
2214,61.0,1.0,15.0,6.0,13.0,4.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,108646.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,3.0,3.0,5.0,1.0,0.0,2.0,0.0,2.0,7
2215,71.0,0.0,15.0,6.0,12.0,0.0,1.0,2.0,3.0,6.0,2.0,1.0,0.0,89634.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,6
2216,40.0,1.0,15.0,8.0,15.0,6.0,2.0,1.0,3.0,4.0,3.0,1.0,0.0,73337.0,5.0,2.0,6.0,2.0,2.0,2.0,5.0,3.0,1.0,0.0,3.0,2.0,3.0,5.0,1.0,0.0,2.0,2.0,2.0,5
